id,address,city,CDOM,bds,bths,size,date,purchase_price,list_price,sale_price,zipcode,year_built,latitude,longitude
508482,4702 233rd St SW,Mountlake Terrace,8,4,3,2982,2023-08-23 00:00:00,388000,783000,783000,98043,1970,47.78678,-122.296135
515915,5019 66th Ave W,University Place,5,4,2.25,1628,2024-08-23 00:00:00,316000,571000,571000,98467,1969,47.210827,-122.5242
522207,6838 18th Ave NE,Seattle,8,4,3,2940,2024-08-28 00:00:00,926000,1628000,1628000,98115,1929,47.67877,-122.30855
522592,2011 E Lynn St,Seattle,3,5,3.25,3760,2024-08-29 00:00:00,753000,2635000,2960000,98112,2013,47.639282,-122.30501
474647,10032 175th Place SE,Snohomish,85,3,1.75,1632,2022-08-30 00:00:00,413000,681000,656000,98296,1987,47.83755,-122.09677
519139,12902 53rd Dr SE,Everett,12,4,2.5,1986,2022-08-30 00:00:00,407000,658000,658000,98208,1979,47.880367,-122.16014
501454,12421 NE 141st Wy,Kirkland,57,6,3,2490,2023-09-12 00:00:00,553000,1016000,950000,98034,1969,47.727768,-122.174286
485658,14117 Puget Sound Blvd,Edmonds,88,3,3,2297,2023-09-13 00:00:00,813000,1523000,1391000,98026,1981,47.870922,-122.32741
538229,3220 S Edmunds St #A,Seattle,3,,3,1841,2022-08-27 00:00:00,671000,1067000,1067000,98118,2013,47.558964,-122.29052
525692,7055 130th Ave NE,Kirkland,4,4,2.5,2170,2022-09-26 00:00:00,671000,1219000,1310000,98033,1973,47.6691,-122.16702
525833,22204 7th Place W,Bothell,54,4,2.75,2100,2024-10-10 00:00:00,499000,813000,691000,98021,1974,47.796787,-122.24357
540307,308 35th Ave,Seattle,4,3,2.5,2230,2022-10-10 00:00:00,935000,1321000,1423000,98122,1987,47.60469,-122.28785
515931,10824 132nd Ave NE,Redmond,29,3,1,970,2022-10-16 00:00:00,255000,661000,661000,98052,1955,47.697628,-122.16404
513468,9608 S 216th St,Kent,71,5,2.75,2160,2022-10-16 00:00:00,315000,610000,559000,98031,1967,47.4092,-122.211754
525538,17 83rd Dr SE,Lake Stevens,11,3,2,1245,2024-10-18 00:00:00,315000,488000,488000,98258,1995,47.997276,-122.11576
552080,2511 22nd Ave S,Seattle,3,,2.25,1630,2022-10-18 00:00:00,387000,1015000,1015000,98144,1960,47.58064,-122.3046
543458,9211 39th Ave S,Seattle,11,3,1.75,990,2022-10-23 00:00:00,177000,506000,506000,98118,1918,47.52098,-122.284134
540496,2917 NE 178th St,Lake Forest Park,11,2,1.75,2280,2023-10-23 00:00:00,427000,813000,813000,98155,1963,47.757587,-122.29795
525023,1123 Chelan Ave NE,Renton,48,5,2.75,2580,2022-10-25 00:00:00,407000,915000,864000,98059,1955,47.50177,-122.15864
534832,9716 Evanston Ave N,Seattle,5,4,2.75,2500,2023-10-29 00:00:00,519000,1016000,1037000,98103,1942,47.7002,-122.350876
534236,2803 22nd Ave S,Seattle,31,4,1.75,1800,2022-10-31 00:00:00,418000,936000,916000,98144,1914,47.57819,-122.30464
551080,4320 1st Ave NE,Seattle,13,4,3.5,3131,2024-11-14 00:00:00,784000,1831000,1893000,98105,1913,47.659668,-122.32802
539925,8305 224th St SW,Edmonds,33,3,1.75,1200,2022-11-15 00:00:00,322000,712000,680000,98026,1953,47.796272,-122.345184
530942,11410 Crestwood Dr S,Seattle,13,2,1,790,2023-11-18 00:00:00,184000,420000,420000,98178,1945,47.500736,-122.24333
546478,18012 Sunnyside Ave N,Shoreline,18,3,1.75,1100,2024-11-15 00:00:00,352000,672000,672000,98133,1953,47.759987,-122.330696
556746,3923 84th Av Ct E,Edgewood,5,3,2,1950,2024-11-22 00:00:00,259000,458000,458000,98371,1960,47.220966,-122.31696
549086,20216 White Chuck Place,Granite Falls,4,3,3,1860,2024-11-22 00:00:00,234000,468000,468000,98252,1979,48.10945,-121.96036
497281,8828 S D St,Tacoma,108,3,1,1293,2022-12-06 00:00:00,88000,308000,308000,98444,1910,47.176533,-122.43742
554191,11713 122nd Av Ct E,Puyallup,14,3,1.75,1328,2022-12-06 00:00:00,245000,408000,408000,98374,1999,47.149494,-122.2657
556839,22918 72nd Place W,Mountlake Terrace,8,3,2.25,1834,2022-12-09 00:00:00,458000,794000,794000,98043,1967,47.789974,-122.332344
553427,351 N 103rd St,Seattle,22,4,2,1720,2023-12-16 00:00:00,555000,896000,876000,98133,1972,47.70341,-122.35311
540392,26507 18th Place S,Des Moines,64,3,1.5,1114,2024-12-20 00:00:00,290000,458000,469000,98198,1964,47.36374,-122.31037
560900,2442 S Irving St,Seattle,23,4,2.5,2220,2023-12-20 00:00:00,458000,1171000,1130000,98144,1927,47.59141,-122.29948
551903,13401 6th Ave S,Burien,37,3,1,880,2022-12-26 00:00:00,72000,446000,418000,98168,1950,47.48304,-122.32644
554572,1113 Maple St,Everett,42,2,1,952,2022-12-27 00:00:00,186000,385000,346000,98201,1925,48.00224,-122.189995
561845,5952 28th Ave S,Seattle,23,2,1,780,2023-12-31 00:00:00,281000,509000,509000,98108,1948,47.548367,-122.29656
568194,916 NE 117th St,Seattle,2,3,1,1000,2022-01-02 00:00:00,462000,733000,733000,98125,1947,47.714233,-122.31851
558916,10840 14th Ave S,Seattle,40,3,1.75,1520,2023-01-21 00:00:00,163000,550000,550000,98168,1941,47.505955,-122.31484
531194,19227 35th Place NE,Lake Forest Park,109,4,2.5,2160,2023-01-21 00:00:00,552000,967000,875000,98155,1975,47.769035,-122.29141
565715,2816 14th Ave W,Seattle,31,3,3.25,2150,2022-01-29 00:00:00,944000,1215000,1215000,98119,1913,47.645355,-122.37462
570750,505 N 183rd St,Seattle,8,3,2,1530,2023-01-30 00:00:00,406000,761000,761000,98133,1954,47.761154,-122.354454
573800,2530 133rd Place SE,Mill Creek,3,3,2,1508,2023-01-27 00:00:00,346000,674000,674000,98012,1977,47.876427,-122.19758
575267,4432 39th Ave S,Seattle,14,3,2.25,1540,2023-01-29 00:00:00,376000,812000,812000,98118,1906,47.56312,-122.28357
577476,16701 76th Ave NE,Kenmore,4,4,2,2050,2024-02-06 00:00:00,325000,837000,837000,98028,1948,47.749844,-122.24005
540393,12624 34th Ave S,Tukwila,58,2,1.75,1560,2022-02-07 00:00:00,152000,457000,457000,98168,1942,47.489285,-122.2898
582830,3403 36th Ave S,Seattle,2,3,1.75,1070,2023-02-18 00:00:00,406000,862000,862000,98144,1950,47.572308,-122.28806
576132,6315 21st Ave NE,Seattle,22,4,3.75,3210,2023-02-20 00:00:00,958000,1978000,1947000,98115,1919,47.67528,-122.30576
546281,1023 Grand Ave,Everett,38,3,1,2144,2023-02-28 00:00:00,283000,604000,604000,98201,1925,48.003536,-122.21184
543858,33700 33rd Place SW,Federal Way,98,3,2.75,2040,2022-02-28 00:00:00,365000,564000,564000,98023,1977,47.300037,-122.375336
586427,14211 67th Ave W,Edmonds,11,4,3.5,3814,2022-03-03 00:00:00,1302000,2010000,1881000,98026,2003,47.86965,-122.32299
580872,2328 110th St SE,Everett,22,3,1.75,1574,2022-02-28 00:00:00,332000,582000,582000,98208,1968,47.897793,-122.200455
542289,315 NW Puget Dr,Seattle,143,4,2.5,2200,2024-03-03 00:00:00,741000,1097000,1097000,98177,1947,47.70923,-122.361465
582664,28628 202nd Ave SE,Kent,46,4,1.75,2430,2022-02-28 00:00:00,212000,682000,673000,98042,1974,47.34475,-122.07297
537185,31728 160th Place SE,Auburn,107,3,1,1010,2023-02-25 00:00:00,226000,403000,403000,98092,1975,47.31686,-122.12755
573832,6701 100th St E,Puyallup,34,3,1.5,1624,2024-03-07 00:00:00,202000,499000,483000,98373,1964,47.165874,-122.33984
561174,1435 33rd Ave S,Seattle,87,5,3.5,4000,2022-03-11 00:00:00,1278000,2374000,2374000,98144,1953,47.588837,-122.2908
581566,109 SW 312th Place,Federal Way,34,4,2.25,2400,2024-03-10 00:00:00,266000,584000,584000,98023,1996,47.32155,-122.3352
537727,7308 Keen Wy N,Seattle,149,5,2.5,2200,2022-03-05 00:00:00,775000,1308000,1207000,98103,1926,47.682137,-122.34392
579672,18630 80th Ave W,Edmonds,32,4,2.5,2416,2022-03-12 00:00:00,604000,966000,936000,98026,1961,47.829697,-122.3418
567594,8111 30th Ave SW,Seattle,39,4,2,1760,2022-03-07 00:00:00,484000,825000,823000,98126,1976,47.52962,-122.37154
581632,4525 Fir Dr NE,Bremerton,10,4,2,1832,2022-03-14 00:00:00,172000,453000,483000,98310,1973,47.603935,-122.605255
581636,2011 NE 135th Place,Seattle,5,4,1,1200,2023-02-27 00:00:00,355000,682000,711000,98125,1952,47.72694,-122.30668
597510,7341 Dibble Ave NW,Seattle,2,3,3.25,1912,2022-03-17 00:00:00,634000,1419000,1419000,98117,1925,47.68264,-122.36761
562547,26455 170th Ave SE,Covington,73,3,1,1100,2022-03-13 00:00:00,202000,453000,435000,98042,1963,47.36359,-122.1161
573814,607 25th St SE,Auburn,73,3,1.75,1160,2023-03-20 00:00:00,262000,403000,403000,98002,1959,47.286633,-122.2203
589590,8906 44th Ave W,Mukilteo,1,4,2,1481,2024-03-20 00:00:00,401000,654000,654000,98275,1980,47.91756,-122.29442
586569,1315 N 196th St,Shoreline,3,4,2,2500,2024-03-25 00:00:00,383000,1006000,1004000,98133,1954,47.771023,-122.341194
566120,10032 35th Ave NE,Seattle,95,5,3,2600,2024-03-26 00:00:00,383000,1205000,1067000,98125,1955,47.702152,-122.29037
606280,17516 28th Ave NE,Lake Forest Park,3,,2.25,2223,2022-03-26 00:00:00,453000,1378000,1378000,98155,1968,47.75614,-122.29869
573226,17630 15th Place W,Lynnwood,35,3,2.25,1938,2023-03-18 00:00:00,521000,803000,785000,98037,1973,47.838,-122.25457
586617,4503 224th Place SW,Mountlake Terrace,22,4,3,2104,2024-03-21 00:00:00,453000,783000,765000,98043,1962,47.795418,-122.294205
583329,2436 S Angeline St,Seattle,26,4,2,2390,2024-03-27 00:00:00,554000,906000,906000,98108,1957,47.559994,-122.30078
584623,19904 52nd Place W,Lynnwood,23,5,2,1828,2022-04-02 00:00:00,498000,756000,763000,98036,1965,47.818226,-122.3044
577576,8426 10th Ave SW,Seattle,11,3,1,1090,2023-03-07 00:00:00,229000,498000,498000,98106,1952,47.527466,-122.34765
559621,8510 123rd St E,Puyallup,124,4,1.75,2016,2023-04-01 00:00:00,259000,548000,508000,98373,1972,47.144577,-122.31559
564077,25631 29th Ave S,Kent,81,3,2,1380,2023-04-11 00:00:00,273000,448000,426000,98032,1959,47.37132,-122.29699
538203,5423 31st Ave SW,Seattle,93,4,2.5,1640,2022-04-18 00:00:00,299000,647000,647000,98126,1981,47.55307,-122.372665
595093,7935 50th Ave S,Seattle,6,3,1.5,1500,2023-04-22 00:00:00,120000,498000,498000,98118,1907,47.530556,-122.271095
603871,7925 34th Ave SW,Seattle,3,3,1.75,1850,2022-04-16 00:00:00,488000,814000,851000,98126,1941,47.53114,-122.375656
574869,18924 107th Ave NE,Bothell,2,4,1.75,2490,2022-01-01 00:00:00,558000,896000,916000,98011,1958,47.76546,-122.1977
568405,8724 36th St W,University Place,124,3,2,1552,2023-04-28 00:00:00,316000,522000,483000,98466,1955,47.22633,-122.554695
598019,2659 SW 332nd Ct,Federal Way,13,3,1,970,2022-04-25 00:00:00,256000,394000,394000,98023,1967,47.30367,-122.368996
565554,12847 2nd Ave S,Burien,78,4,2,1710,2024-04-15 00:00:00,233000,542000,510000,98168,1944,47.48704,-122.33158
610492,6922 S 120th Place,Seattle,4,4,1.75,1220,2022-04-28 00:00:00,256000,446000,446000,98178,1945,47.49544,-122.24661
586523,10646 Dixon Dr S,Seattle,6,3,2.25,1340,2024-05-01 00:00:00,296000,613000,613000,98178,1924,47.506653,-122.23312
607541,2750 NE 95th St,Seattle,11,3,2,1230,2022-05-02 00:00:00,419000,788000,788000,98115,1951,47.697773,-122.29654
616079,435 24th Ave E,Seattle,3,,2.75,1840,2022-04-30 00:00:00,886000,1379000,1454000,98112,1963,47.62369,-122.30146
531691,3018 S 225th Place,Des Moines,199,3,2,1850,2023-04-15 00:00:00,360000,522000,510000,98198,1991,47.399647,-122.2942
561200,11831 47th Dr NE,Marysville,95,3,2,1203,2024-04-30 00:00:00,266000,443000,436000,98271,1976,48.10247,-122.16661
610472,27511 120th Ave SE,Kent,7,3,1.75,1220,2024-05-05 00:00:00,207000,443000,443000,98030,1962,47.35535,-122.18178
560749,11229 29th Ave SW,Seattle,151,4,1.75,2220,2023-05-07 00:00:00,398000,768000,699000,98146,1954,47.501923,-122.37059
571928,12439 156th Ave SE,Renton,126,3,1.75,1360,2022-05-06 00:00:00,365000,640000,621000,98059,1961,47.490513,-122.13351
610426,738 19th Ave E,Seattle,4,3,3,2410,2022-05-07 00:00:00,1044000,1871000,1871000,98112,1906,47.626354,-122.306915
617450,1731 NE 88th St,Seattle,4,3,1.75,1520,2023-05-14 00:00:00,522000,985000,985000,98115,1941,47.691963,-122.30819
580331,1203 SW 149th St,Burien,85,4,1.5,1480,2024-05-09 00:00:00,247000,589000,522000,98166,1920,47.469185,-122.35014
597034,7948 14th Ave SW,Seattle,34,4,2,1730,2023-05-14 00:00:00,256000,709000,709000,98106,1943,47.530415,-122.35249
594303,2206 20th Ave S,Seattle,58,3,2,1650,2024-05-19 00:00:00,536000,877000,877000,98144,1959,47.58338,-122.30649
614997,24030 10th Place W,Bothell,15,2,1.75,1656,2023-05-16 00:00:00,131000,522000,522000,98021,1988,47.77978,-122.24717
586441,5117 S Lucile St,Seattle,36,3,2,1980,2023-05-16 00:00:00,443000,936000,916000,98118,1948,47.55241,-122.26909
633630,15219 Berry Valley Rd SE,Yelm,5,3,1,1144,2022-05-21 00:00:00,40000,176000,176000,98597,1937,46.944183,-122.61777
616046,168 S 192nd Place,Des Moines,2,3,1.5,1320,2022-05-21 00:00:00,276000,473000,483000,98148,1955,47.43071,-122.33404
614343,24301 7th Place W,Bothell,4,4,2.75,2232,2022-05-22 00:00:00,528000,849000,849000,98021,1968,47.77786,-122.242615
538841,30567 55th Ave S,Auburn,212,2,1,1300,2022-05-30 00:00:00,188000,434000,345000,98001,1958,47.326767,-122.26723
617547,2921 S 18th St,Tacoma,6,4,2,2696,2023-05-30 00:00:00,210000,492000,492000,98405,1945,47.24411,-122.47496
609087,1705 E 57th St,Tacoma,13,2,1,850,2023-06-03 00:00:00,117000,233000,240000,98404,1986,47.205544,-122.405685
617406,12215 Dayton Ave N,Seattle,4,3,1.75,1410,2024-05-27 00:00:00,420000,908000,908000,98133,1924,47.71834,-122.3533
601178,11205 110th St SW,Tacoma,39,4,2,2652,2023-06-05 00:00:00,342000,625000,566000,98498,1967,47.15749,-122.58723
627039,19547 53rd Ave NE,Lake Forest Park,6,4,2.75,2340,2022-06-12 00:00:00,497000,927000,927000,98155,1952,47.77075,-122.27311
624214,1302 141st Place NE,Bellevue,4,4,3,3060,2024-06-12 00:00:00,800000,1415000,1415000,98007,1977,47.621746,-122.15158
622304,2503 SW Portland Ct,Seattle,5,4,2,2460,2024-06-16 00:00:00,336000,878000,878000,98106,1956,47.533073,-122.36491
598432,18430 SE 135th St,Renton,66,3,1.75,1184,2024-06-18 00:00:00,361000,595000,584000,98059,1962,47.48178,-122.094284
624297,7339 46th Ave S,Seattle,4,3,1.75,1840,2024-06-20 00:00:00,98000,537000,556000,98118,1905,47.535896,-122.275734
628628,30635 1st Place S,Federal Way,10,3,1,1230,2023-06-27 00:00:00,244000,408000,400000,98003,1965,47.32661,-122.334274
635023,1029 SW 150th St,Burien,5,3,2,1690,2023-06-24 00:00:00,313000,648000,648000,98166,1942,47.468292,-122.34843
648086,12324 SE 168th St,Renton,3,3,1.75,1230,2023-06-27 00:00:00,225000,527000,547000,98058,1966,47.452606,-122.1765
648152,22533 NE 14th Dr,Sammamish,5,4,2.75,2050,2024-07-03 00:00:00,699000,1048000,1048000,98074,1993,47.621197,-122.03834
560655,18006 42nd St Ct E,Lake Tapps,210,3,2.75,2412,2022-07-08 00:00:00,348000,582000,522000,98391,1984,47.21858,-122.19027
639587,10207 56th Ave S,Seattle,6,4,2,1780,2024-06-30 00:00:00,311000,582000,612000,98178,1918,47.509388,-122.26339
639424,12627 SE 158th St,Renton,2,3,2.5,1920,2022-07-11 00:00:00,323000,582000,592000,98058,1962,47.460644,-122.17143
632289,9716 33rd Ave SW,Seattle,39,2,1,798,2023-07-16 00:00:00,303000,561000,542000,98126,1942,47.51613,-122.374214
601810,1036 NE 123rd St,Seattle,53,3,2.5,1740,2023-07-16 00:00:00,429000,873000,835000,98125,1954,47.717873,-122.316345
616095,30603 2nd Ave SW,Federal Way,27,4,1.75,1760,2024-07-16 00:00:00,248000,476000,452000,98023,1961,47.327785,-122.33755
657461,5237 S L St,Tacoma,3,3,1.75,1392,2024-07-25 00:00:00,146000,340000,351000,98408,1916,47.20868,-122.44938
653536,9110 1st Ave NE,Seattle,1,3,1.75,1450,2022-07-25 00:00:00,262000,798000,815000,98115,1952,47.6953,-122.32808
650408,22215 39th Ave W,Mountlake Terrace,12,4,2,2016,2024-07-23 00:00:00,412000,736000,750000,98043,1962,47.796234,-122.28585
608926,13248 85th Ave NE,Kirkland,71,3,2.5,2120,2023-07-28 00:00:00,582000,873000,837000,98034,2004,47.720318,-122.228905
646486,18219 46th Place S,SeaTac,9,5,3,3730,2022-08-01 00:00:00,428000,630000,630000,98188,1967,47.43916,-122.27641
657571,3222 21st Ave S,Seattle,3,4,2.75,2200,2023-07-31 00:00:00,678000,1129000,1129000,98144,1955,47.57437,-122.304756
663837,14316 20th Ave NE,Seattle,72,4,2,1630,2024-08-05 00:00:00,488000,843000,730000,98125,1950,47.732563,-122.306946
575249,2121 Pike St NE,Auburn,134,4,2.25,1594,2023-08-07 00:00:00,246000,521000,521000,98002,1975,47.326256,-122.21056
645864,21104 91st St E,Bonney Lake,4,3,1.75,1678,2024-08-08 00:00:00,247000,436000,448000,98391,1977,47.17505,-122.14734
667993,1703 NE 192nd St,Shoreline,6,4,2.25,1810,2024-08-15 00:00:00,512000,775000,775000,98155,1977,47.76804,-122.31126
650715,2686 SW 334th Place,Federal Way,13,3,1,1430,2024-08-15 00:00:00,213000,407000,415000,98023,1968,47.301773,-122.36923
654264,210 Noble Wy,Granite Falls,9,3,2.5,1837,2022-08-18 00:00:00,281000,436000,446000,98252,1996,48.08091,-121.97831
586592,922 S 206th St,Des Moines,59,3,2.75,2200,2022-08-15 00:00:00,177000,581000,541000,98198,1960,47.419003,-122.322105
663658,14626 SE 181st St,Renton,4,3,2.25,1800,2022-08-15 00:00:00,514000,746000,746000,98058,1968,47.440647,-122.14559
587545,16623 21st Ave SW,Burien,149,3,1.75,1750,2023-08-22 00:00:00,426000,775000,713000,98166,1951,47.453506,-122.36098
667809,13229 109th Ave NE,Kirkland,5,3,2.5,1620,2023-08-22 00:00:00,543000,831000,841000,98034,1963,47.71933,-122.19615
668078,16023 14th Ave SW,Burien,5,3,2,1770,2022-08-27 00:00:00,456000,678000,688000,98166,1949,47.458855,-122.35289
657565,7501 Yakima Ave,Tacoma,13,4,2,2015,2022-08-25 00:00:00,115000,349000,349000,98408,1957,47.189045,-122.44296
674551,217 197th Av Ct E,Lake Tapps,10,3,2.5,2660,2023-08-28 00:00:00,339000,728000,728000,98391,1996,47.255684,-122.16601
657574,30432 2nd Ave S,Federal Way,34,5,2,2300,2023-09-05 00:00:00,272000,485000,502000,98003,1962,47.32818,-122.33241
672553,315 27th Ave,Seattle,8,4,2.5,2320,2023-08-29 00:00:00,592000,970000,1005000,98122,1905,47.60477,-122.29817
671876,10216 SE 204th St,Kent,12,4,2.25,2460,2023-08-28 00:00:00,427000,727000,708000,98031,1987,47.419735,-122.204704
678086,2522 96th St E,Tacoma,4,4,2.5,1744,2022-09-08 00:00:00,145000,316000,316000,98445,1921,47.169754,-122.39451
657563,3016 50th Ave SW,Seattle,49,3,1.75,1760,2023-09-05 00:00:00,631000,1119000,1119000,98116,1953,47.57699,-122.39507
657438,534 31st Ave,Seattle,45,4,3.5,2900,2022-09-12 00:00:00,689000,1455000,1455000,98122,1919,47.607235,-122.292274
635224,17017 NE 179th St,Woodinville,50,4,2.25,2390,2024-09-09 00:00:00,611000,1104000,1057000,98072,1969,47.756416,-122.11309
667739,4853 S Lucile St,Seattle,6,3,1,920,2023-09-25 00:00:00,359000,658000,691000,98118,1970,47.552414,-122.27036
675369,23846 SE 30th St,Sammamish,19,4,2.5,2720,2023-10-03 00:00:00,768000,1224000,1205000,98075,1966,47.58322,-122.02045
661945,7925 18th Ave SW,Seattle,14,2,1,850,2024-10-10 00:00:00,243000,447000,447000,98106,2018,47.53105,-122.35813
667475,124 NE 159th St,Shoreline,167,3,2,2050,2023-10-10 00:00:00,564000,874000,777000,98155,1960,47.744747,-122.32808
687975,22805 Thunderbird Dr S,Des Moines,10,3,2,1760,2024-10-16 00:00:00,389000,729000,729000,98198,1955,47.397377,-122.31159
693238,1531 35th Ave,Seattle,2,4,2.25,2450,2023-10-20 00:00:00,729000,1788000,1788000,98122,1948,47.615005,-122.2884
688049,14704 Manor Wy,Lynnwood,15,3,2,952,2022-10-22 00:00:00,160000,581000,559000,98087,1969,47.864918,-122.2689
696033,11532 3rd Ave NW,Seattle,5,4,3,3260,2022-10-23 00:00:00,855000,1380000,1380000,98177,1966,47.71335,-122.360504
670629,16882 125th Ave SE,Renton,71,4,2,1280,2023-10-24 00:00:00,302000,535000,484000,98058,1959,47.449978,-122.174995
677607,33417 43rd Ave SW,Federal Way,49,4,1.75,1680,2022-10-28 00:00:00,217000,447000,434000,98023,1962,47.302124,-122.38785
678444,12250 48th Ave S,Tukwila,4,3,1.75,1320,2023-10-31 00:00:00,117000,438000,448000,98178,1931,47.49278,-122.273735
685915,311 J St SE,Auburn,39,4,2,1710,2024-11-07 00:00:00,195000,467000,454000,98002,1941,47.30483,-122.21775
700059,2125 S 253rd St,Des Moines,6,3,3,1730,2022-11-13 00:00:00,205000,536000,536000,98198,1969,47.374638,-122.30562
700067,8050 20th Ave NE,Seattle,6,4,2.5,2200,2022-11-14 00:00:00,713000,1265000,1265000,98115,1942,47.688152,-122.30646
671429,1051 SW 149th St,Burien,85,4,1.75,1850,2024-11-19 00:00:00,351000,681000,609000,98166,1925,47.469193,-122.349396
668080,2405 SW 346th St,Federal Way,89,3,1.75,1560,2023-11-18 00:00:00,234000,497000,460000,98023,1975,47.29166,-122.36581
709481,12108 32nd Dr SE,Everett,9,4,2.5,2283,2024-11-26 00:00:00,395000,702000,714000,98208,1973,47.88801,-122.18928
708233,8705 24th Ave NW,Seattle,3,3,2,2000,2024-11-26 00:00:00,595000,1070000,1070000,98117,1951,47.692482,-122.3879
696028,3513 200th Place SW,Lynnwood,5,4,1.75,1165,2024-10-21 00:00:00,195000,645000,645000,98036,1970,47.81753,-122.28111
711301,44604 SE 151st St,North Bend,7,3,2,930,2024-12-04 00:00:00,244000,497000,497000,98045,1978,47.464363,-121.745186
684870,2503 NE 147th St,Shoreline,16,4,1.75,1970,2024-11-26 00:00:00,472000,828000,828000,98155,1950,47.73543,-122.30168
693272,34214 39th Ave S,Auburn,47,3,2,1590,2022-12-01 00:00:00,225000,439000,443000,98001,1962,47.295113,-122.28432
663620,21603 NE 29th St,Sammamish,112,3,2.25,3290,2024-12-15 00:00:00,1023000,1557000,1452000,98074,1995,47.635933,-122.0519
710576,16312 Greenwood Ave N,Shoreline,3,3,2.5,1850,2023-12-08 00:00:00,526000,877000,877000,98133,1956,47.748135,-122.35536
710632,18306 94th Ave NE,Bothell,4,2,1,920,2022-12-19 00:00:00,322000,585000,604000,98011,1944,47.76096,-122.214386
653527,4656 S 254th,Kent,90,4,1.75,2020,2024-12-24 00:00:00,355000,517000,487000,98032,1968,47.37449,-122.27452
694270,19804 NE 189th St,Woodinville,51,4,2.25,2380,2022-12-30 00:00:00,687000,1169000,1112000,98077,1977,47.764473,-122.07189
700007,7633 83rd Dr NE,Marysville,75,3,2.5,1948,2022-12-31 00:00:00,405000,566000,508000,98270,2007,48.06547,-122.11906
716294,19819 52nd Place W,Lynnwood,13,4,2.75,2692,2023-12-24 00:00:00,348000,829000,829000,98036,1968,47.81868,-122.30361
708201,18038 3rd Ave NE,Shoreline,33,4,2.25,2280,2023-12-31 00:00:00,478000,878000,878000,98155,1976,47.76074,-122.32655
712735,8041 68th Lp SE,Olympia,8,4,2.75,2637,2024-12-19 00:00:00,352000,634000,634000,98513,1993,46.98516,-122.76794
716245,1046 NW 199th St,Shoreline,3,5,2.75,3700,2022-12-26 00:00:00,812000,1364000,1410000,98177,1970,47.77355,-122.3706
711838,7010 NE 153rd Place,Kenmore,3,4,2.75,2420,2024-01-07 00:00:00,453000,878000,927000,98028,1956,47.739616,-122.24707
677847,15804 3rd Ave SE,Bothell,42,3,2,1125,2023-01-16 00:00:00,356000,634000,601000,98012,1964,47.854744,-122.22836
718917,7049 16th Ave NE,Seattle,33,3,2.5,2200,2024-01-22 00:00:00,716000,1200000,1163000,98115,1910,47.68086,-122.31133
716238,8828 12th Ave SW,Seattle,23,3,2,2090,2024-01-22 00:00:00,342000,829000,810000,98106,1931,47.523766,-122.35024
718896,14323 23rd Place NE,Seattle,28,2,2,910,2024-01-22 00:00:00,459000,712000,712000,98125,1936,47.733196,-122.305
697160,11221 Palatine Ave N,Seattle,86,3,2.75,2160,2022-01-23 00:00:00,644000,1171000,1052000,98133,1971,47.711224,-122.357216
685922,8115 5th Ave SW,Seattle,103,5,3,2563,2023-01-23 00:00:00,642000,927000,907000,98106,1996,47.52958,-122.34205
702659,16593 152nd St SE,Monroe,64,3,2,1586,2023-01-27 00:00:00,371000,564000,541000,98272,1994,47.860207,-122.0084
729164,3605 231st Dr NE,Granite Falls,5,4,2,1328,2023-02-13 00:00:00,241000,444000,444000,98252,1963,48.029488,-121.919624
718095,1900 NE 80th St,Seattle,96,4,2.75,2200,2022-02-13 00:00:00,662000,1240000,1240000,98115,1971,47.68684,-122.30763
721078,1216 E Marine View Dr,Everett,11,3,1.75,1470,2024-02-13 00:00:00,210000,458000,462000,98201,1910,48.000885,-122.18946
702261,15351 NE 202nd St,Woodinville,95,6,2.75,2970,2023-02-13 00:00:00,779000,1217000,1166000,98072,1967,47.77348,-122.133095
730059,4921 236th Place SE,Woodinville,1,3,1,,2024-02-17 00:00:00,393000,604000,611000,98072,1982,47.783127,-122.16636
718308,811 216th Place NE,Sammamish,63,4,2.75,1860,2024-02-20 00:00:00,633000,1022000,973000,98074,1979,47.617012,-122.05146
724522,320 G St SE,Auburn,5,4,2,2310,2024-02-13 00:00:00,172000,487000,487000,98002,1920,47.304626,-122.22007
735174,20212 10th Dr SE,Bothell,1,3,1.75,1159,2023-02-20 00:00:00,327000,633000,649000,98012,1970,47.814545,-122.21845
686597,12453 9th Ave S,Seattle,60,3,2,1740,2023-02-27 00:00:00,253000,516000,506000,98168,1954,47.49064,-122.32218
724858,9422 24th Ave SW,Seattle,12,3,1.75,1820,2024-03-05 00:00:00,386000,724000,714000,98106,1947,47.518433,-122.36289
733665,13117 111th Place NE,Kirkland,1,3,2,1340,2024-03-05 00:00:00,521000,868000,869000,98034,1972,47.71804,-122.19274
738309,7335 18th Ave NE,Seattle,2,3,2,1916,2023-03-02 00:00:00,734000,1206000,1358000,98115,1926,47.682224,-122.30917
709477,1232 S 201st,SeaTac,49,4,1.75,1920,2022-03-09 00:00:00,328000,536000,533000,98198,1962,47.422264,-122.31754
724080,208 Olympic Wy,Kent,41,5,2.75,2540,2023-03-12 00:00:00,367000,676000,679000,98030,1968,47.380714,-122.2216
747145,11220 21st Ave SW,Seattle,2,3,1,990,2022-03-13 00:00:00,267000,483000,475000,98146,1939,47.5022,-122.3601
728709,3856 38th Ave S,Seattle,65,4,3,2640,2022-03-16 00:00:00,820000,1254000,1245000,98118,1946,47.568096,-122.28472
